feature	Feature1	Feature2	Feature3	Feature4_TP	Feature5	Feature6	Feature7	Feature8	Feature9	Feature10	Feature11	Feature12	Feature13	Feature14	Feature16	Feature17	Feature18	Feature20	Feature21	Feature22	Feature23	Feature24	Feature25	Feature26	Feature27	Feature28	Feature29	Feature30	Feature31	Feature32	Feature33	Feature34	Feature35	Feature36	Feature37	Feature38	Feature39	Feature40_TP	Feature41	Feature42_TP	Feature43	Feature44	Feature45	Feature46	Feature47	Feature48	Feature49	Feature50
Sample550	0.0371925491406813	0.0190182154986107	0.0339199341360502	0.0307296490686426	0.00553668827827519	0.00940619532777606	0.0174745291756715	0.0437171966656375	0.035237213131625	0.0248636410414737	0.00915920551610579	0.0286096531851394	0.0157867654625913	0.0130081300813008	0.0126582278481013	0.0177626839559535	0.00895338067304724	0.0352989605845426	0.0404445816610065	0.0194298651847278	0.00985900998250489	0.0207265616959967	0.0410208912215704	0.0105382319645981	0.00331377997324277	0.0103118246372337	0.00391067201811259	0.0467016568899866	0.00736852938149635	0.00403416692394772	0.0321498404857466	0.0227848101265823	0.0414119584233817	0.000638057013481527	0.00942677781208192	0.0105999794175157	0.00817124626942472	0.0177009365030359	0.0308531439744777	0.0208500566018318	0.00965318513944633	0.0521148502624267	0.0354018730060718	0.040938561284347	0.0299886796336318	0.0138520119378409	0.00216116085211485	0.00531028095091078
Sample551	0.0375709984791583	0.0298736770228747	0.00904745646978491	0.023588565753127	0.0264750612992334	0.0164964772339303	0.0120581023619603	0.031953195319532	0.0214469722834352	0.0228281448834539	0.00822496042707719	0.0308513609981688	0.00339861572364133	0.0362984574319501	0.0084422235326981	0.009342313541699	0.00889226853719855	0.022564325398057	0.0154256804990844	0.0167292591328098	0.00808529128774946	0.00851981749899128	0.04278531301406	0.018855333809243	0.00842670473943946	0.023076445575592	0.0192277848474503	0.00513672056860858	0.0237747912722307	0.0244576181756107	0.041248952481455	0.0301064589217542	0.0151618610136876	0.0404264564387473	0.00929575716192309	0.0107700425214935	0.00361587882926224	0.0155032744653776	0.0131444178900649	0.0171793041373103	0.021074521245228	0.0168999658586548	0.0256060088767497	0.0416679598994382	0.0684999534436202	0.0164809584406717	0.0339085632701201	0.00555572798659176
Sample552	0.0412106238418777	0.0132674490426189	0.00568252007411983	0.0410376775787523	0.0356022235948116	0.0237430512662137	0.00778258184064237	0.046201358863496	0.0261148857319333	0.01633106856084	0.0117109326744904	0.0172946263125386	0.0119827053736875	0.0220135886349599	0.00689314391599753	0.00911673872760963	0.024212476837554	0.0244348363187153	0.0215194564546016	0.00862260654725139	0.0160345892526251	0.00644842495367511	0.0117603458925263	0.038888202594194	0.0263125386040766	0.0167757875231624	0.0149474984558369	0.0193205682520074	0.00333539221741816	0.011266213712168	0.00909203211859172	0.0434836318715256	0.0419518221124151	0.0199382334774552	0.026189005558987	0.0151204447189623	0.0125756639901174	0.025348980852378	0.030710315009265	0.0291785052501544	0.0094379246448425	0.00926497838171711	0.0242618900555899	0.0378999382334775	0.0127486102532427	0.026485484867202	0.0357257566399012	0.0107226683137739
Sample553	0.0350665688227277	0.0287766013208932	0.0187388615158822	0.0470699234720621	0.0290648914980606	0.0591781109130936	0.00532026417863508	0.0180574483698501	0.00746933640842856	0.0112433169095293	0.00573959534542405	0.0186078205262606	0.0178739909843799	0.0130254743683824	0.0131303071600797	0.0176643254009854	0.0216479714854807	0.00809833315861201	0.0261557815284621	0.0102211971904812	0.00400985428241954	0.0153842121815704	0.0303753013942761	0.0425621134290806	0.00267323618827969	0.0256316175699759	0.0187388615158822	0.0290648914980606	0.00581821993919698	0.011217108711605	0.0204161861830381	0.00794108397106615	0.0184767795366391	0.0351451934165007	0.00175594926092882	0.0244784568613062	0.0187388615158822	0.0270992766537373	0.0367963098857323	0.0333106195617989	0.0202851451934165	0.027413775028829	0.0217003878813293	0.0169829122549533	0.0402557920117413	0.0153580039836461	0.0230107977775448	0.0132089317538526
Sample554	0.0224318658280922	0.00317085953878407	0.0371593291404612	NA	0.0379979035639413	0.017164570230608	0.0317085953878407	0.0192348008385744	0.0274109014675052	0.00537211740041929	0.012814465408805	0.00904088050314465	0.00786163522012579	0.0131813417190776	0.00526729559748428	0.0212002096436059	0.0143081761006289	0.0191561844863732	0.0405922431865828	0.00856918238993711	0.0145702306079665	0.0152777777777778	0.0215408805031447	0.0363207547169811	0.00969601677148847	0.0292714884696017	0.010167714884696	0.0144654088050314	0.00639412997903564	0.0212264150943396	0.0148060796645702	0.0104297693920335	0.0385220125786164	0.00890985324947589	0.0262578616352201	0.0259171907756813	0.00537211740041929	NA	0.0351153039832285	NA	0.0214622641509434	0.0537735849056604	0.0284329140461216	0.017164570230608	0.0653825995807128	0.0582023060796646	0.0491090146750524	0.00856918238993711
Sample555	0.0201057586146784	0.0253884067005108	0.0258163011954633	0.0505813554218459	0.0110882783321623	0.0386372880997787	0.0294454804304302	0.0311359278178966	0.0183730500425253	0.0172848245368438	0.0115108901790289	0.0274539221020713	0.0202589554091675	0.00979931219921923	0.0103222943597166	0.0181194829344054	0.0117433266948056	0.0061014585391365	0.00613315442765149	0.0106656664852957	0.0185368121331861	0.0234074136683237	0.0354835471925367	0.0149287634905626	0.00711572697161633	0.0121870691340155	0.00850506341819027	0.0246382706723226	0.00756475205891209	0.0188907495549369	0.0179451555475729	0.0113101495517673	0.0301797685143609	0.0569522290133598	0.0139250603542544	0.0198786047469876	0.00727948906227714	0.0294666110227735	0.0204121522036566	0.0396779697726877	0.0209351343641541	0.0147966972884167	0.032414328654668	0.00540943163989245	0.0183730500425253	0.0368728836391106	0.0405971505396225	0.0123508312246763
Sample556	0.00683090429335898	0.0135878276737935	0.0218490296170255	0.0365219106803778	0.0352395748563537	0.0484574979655249	0.0120588888066879	0.0418238761066312	0.02098591896624	0.011121797242978	0.0277181820423664	0.0185198885354245	0.0126260758057754	0.0410347463687702	0.0104066484180415	0.0127247170230081	0.016053858104609	0.00557322877364307	0.00557322877364307	0.0134891864565609	0.011442381198984	0.0120342285023797	0.0372370595053143	0.0419964982367882	0.015092106236591	0.0155113314098296	0.016053858104609	0.014944144410742	0.0111464575472861	0.010012083549111	0.0553377228675002	0.00562254938225938	0.0561761732139775	0.0394318265887401	0.0159058962787601	0.0131439421962467	0.00725012946659762	0.023994476091835	0.0139084116297995	0.0285319720845355	0.0173608542329412	0.00779265616137703	0.0380261892431753	0.0180020221449533	0.0434514561909694	0.00384700747207221	0.00655964094596927	0.00798993859584227
Sample557	0.0120076412262349	0.00545801873919767	0.0032748112435186	0.0379332302374238	0.0326571454561994	0.0471208951150732	0.0252888201582825	0.0340216501409988	0.0208314381879378	0.00736832529791686	0.0191940325661785	0.00563995269717093	0.0143727826798872	0.014918584553807	0.00745929227690348	0.0049122168652779	0.0293823342126808	0.0244701173474029	0.0453015555353407	0.0278358955699081	0.00827799508778313	0.00782316019285	0.0438460838715546	0.0128263440371145	0.0100063676885291	0.00836896206676976	0.0204675702719913	0.0176475939234058	0.0169198580915128	0.0189211316292186	0.0235604475575366	0.0164650231965796	0.0118257072682616	0.0088237969617029	0.0153734194487401	0.0368416264895843	0.0121895751842081	0.0205585372509779	0.0257436550532157	0.028836532338761	0.0322023105612663	0.0409351405439825	0.0289274993177477	0.0271991267170017	0.0316565086873465	0.0116437733102884	0.0309287728554535	0.011734740289275
Sample558	0.03925012073583	0.00895640338938403	0.0169469201387364	0.0415331255213593	0.017210343767836	0.0313913158010274	0.0308644685428283	0.038898889230364	0.00412697018922597	0.0230056636080256	0.0202397155024806	0.0243227817535233	0.00619045528383896	0.0228739517934759	0.0223471045352768	0.010493041225798	0.0100979057821487	0.0144882996004742	0.0186152697897001	0.0132150853931598	0.00671730254203802	0.024103262062607	0.0294156385827809	0.0318303551828599	0.0141809720331914	0.00575141590200641	0.00983448215304913	0.00100979057821487	0.00864907582210124	0.00649778285112175	0.0583922377837292	0.0406550467576942	0.00544408833472362	0.0440356499978048	0.0124248145058612	0.0338938402774729	0.0118101593712956	0.0257716117135707	0.00188786934187997	0.0336304166483734	0.00838565219300171	0.0219080651534443	0.0275277692409009	0.0273521534881679	0.0208104666988629	0.0280107125609167	0.0300741976555297	0.0149273389823067
Sample559	0.0595066967850868	0.00244141739110594	0.0147854062564173	0.0368494307162252	0.0019850776918338	0.0131882173089648	0.012594975699911	0.00668537659433682	0.0115225774066215	0.00935496383507883	0.00399297236863121	0.0128003285645835	0.0273119310014375	0.0092408789102608	0.0242772720012778	0.0186871106851941	0.0006616925639446	0.0308029297008693	0.0605334611084491	0.032331667693431	0.0039701553836676	0.0229538868733885	0.0187783786250485	0.0553540055217104	0.00559016131608369	0.0266958724074201	0.0110662377073494	0.0368037967462979	0.0168845688730691	0.0171127387227052	0.0260341798434755	0.0401578935359482	0.0446528395737787	0.0109977867524585	0.0165879480685422	0.0155155497752527	0.0129144134894015	0.0222237433545531	0.0172496406324868	0.0263992516028932	0.0137358249480914	0.00880735619595227	0.00606931800031944	0.0352750587537363	0.0269468592420198	0.051657653957606	0.0099025714742054	0.0101079243388779
Sample560	0.0389390519187359	0.0350693324733957	0.0386165752982909	0.0147533053853596	0.0343437600773944	0.0336988068365044	0.00733634311512415	0.0259593679458239	0.0135440180586907	0.0104804901644631	0.00443405353111899	0.017736214124476	0.017413737504031	0.0237020316027088	0.00677200902934537	0.00225733634311512	0.0214446952595937	0.0306352789422767	0.0579651725249919	0.0295872299258304	0.0194292163818123	0.0063689132537891	0.00467591099645276	0.0236214124475976	0.0237826507578201	0.0158013544018059	0.00782005804579168	0.0372460496613995	0.00701386649467914	0.0205578845533699	0.0531280232183167	0.00628829409867785	0.00604643663334408	0.0212834569493712	0.0104804901644631	0.0186230248306998	0.00854563044179297	0.0128990648178007	0.0101580135440181	0.0164463076426959	0.0194292163818123	0.0160432118671396	0.0099161560786843	0.0474040632054176	0.0390196710738471	0.0355530474040632	0.0335375685262818	0.00419219606578523
Sample561	0.0640005733534007	0.0213574141761628	0.0239375044793234	0.0179172937719487	0.00537518813158461	0.0332544972407368	0.0040851429800043	0.0199240306744069	0.0265892639575719	0.0136888124417688	0.0208557299505483	0.0182039704722999	0.0243675195298502	0.00315344370386297	0.0190640005733534	0.0027234286533362	0.00308177452877517	0.0221457751021286	0.0374113093958289	0.0232924819035333	0.0113953988389594	0.0140471583172078	0.0318927829140687	0.0619938364509424	0.0199956998494947	0.0232924819035333	0.0170572636708951	0.0194940156238802	0.00566186483193578	0.0258009030316061	0.0422131441267111	0.0409947681502186	0.0516734752383	0.00279509782842399	0.0094603311115889	0.0112520604887838	0.0147638500680857	0.0114670680140472	0.0055185264817602	0.016053895219666	0.0219307675768652	0.0342578656919659	0.0276643015838888	0.0202107073747581	0.024080842829499	0.019207338923529	0.00716691750877947	0.00422848133017989
Sample562	0.0258754561689572	0.0106957061883687	0.00865750446463235	0.0571861169345446	0.0355035328829878	0.0410940290395217	0.0161114993400109	0.0117439242177188	0.0170820715894091	0.0111809923130678	0.0091233791443435	0.0183244040686389	0.0105598260734529	0.0224590418510754	0.0137238916064912	0.00599813650128116	0.0091816134793074	0.0230607966457023	0.0505668141936486	0.00582343349638947	0.0155679788803479	0.0200714341175557	0.0225560990760152	0.0194114449879649	0.0107927634133085	0.00762869788027021	0.0122680332323938	0.0105792375184409	0.0203431943473872	0.00749281776535445	0.0215078810466651	0.0116856898827549	0.0655136268343816	0.0238178430002329	0.0062504852861247	0.0346494293035174	0.0103463001785853	0.0321647643450578	0.0111227579781039	0.0412493205994254	0.0112004037580557	0.0111227579781039	0.0322035872350338	0.00128115536920568	0.0507803400885162	0.0405310971348707	0.0267295597484277	0.0171791288143489
Sample563	0.0341507135798497	0.0372991979408453	0.0312090639578976	0.0275320019304576	0.0142026520809873	0.0049180704617011	0.00188449428906304	0.0451359363868269	0.0106404982419047	0.0154666421529198	0.0342196584928642	0.0200629696872199	0.00783673844598166	0.0108703146186197	0.0110082044446487	0.00820444464872567	0.0137660009652288	0.0182474203111714	0.0409532783306138	0.00836531611242617	0.023096545859858	0.00613609725829063	0.0318065865373567	0.0368395651874153	0.0103187553145037	0.0124560476179533	0.0205226024406499	0.0188449428906304	0.00645784018569163	0.0242686093811045	0.0536391423252821	0.0389998391285363	0.0474111185163055	0.00677958311309264	0.00553857467883161	0.0327718153195597	0.0228437478454715	0.0167995771378668	0.0308643393928251	0.0196952634844759	0.00813549973571117	0.0273711304667571	0.0289338818284191	0.00124100843426103	0.0048031622733436	0.0106864615172477	0.0405855721278698	0.0161790729207363
Sample564	0.0182450043440487	0.0110049232551405	0.015855777584709	0.0160005792064871	0.0348247900376484	0.0624094989863886	0.0242542716478425	0.0329423689545323	0.0277295105705184	0.0128149435273675	0.0111497248769186	0.0162901824500434	0.0133941500144802	0.0118737329858094	0.0289603243556328	0.0112221256878077	0.019403417318274	0.0215754416449464	0.0217926440776137	0.0295395308427454	0.0174485954242688	0.00658847379090646	0.0309875470605271	0.0253402838111787	0.0157109759629308	0.0148421662322618	0.0128149435273675	0.00839849406313351	0.0126701419055893	0.0177381986678251	0.0571966406023747	0.0248334781349551	0.0548798146539241	0.00622646973646105	0.0060092673037938	0.0119461337966985	0.00390964378801043	0.0112221256878077	0.0257746886765132	0.0162177816391544	0.0433680857225601	0.0275123081378511	0.00955690703735882	0.00818129163046626	0.0327975673327541	0.004416449464234	0.0438748913987837	0.00825369244135534
Sample565	0.0411945458037258	0.0168043019012867	0.0330804685999616	0.0175724985596313	0.0166602650278471	0.0110428269637027	0.0125312079892452	0.0437872095256386	0.00374495870942961	0.0144997119262531	0.0211734203956213	0.012867294027271	0.00878624927981563	0.0263587478394469	0.00821010178605723	0.0127712694449779	0.0304878048780488	0.0142596504705205	0.0224217399654312	0.00556942577299789	0.00484924140579988	0.027895141156136	0.00144036873439601	0.0228058382946034	0.00547340119070482	0.0226137891300173	0.00710581908968696	0.0169963510658729	0.0145477242173997	0.0107547532168235	0.0378816977146149	0.024390243902439	0.0276070674092568	0.0417226810063376	0.03005569425773	0.0279431534472825	0.0201171499903975	0.00955444593816017	0.00926637219128097	0.0116669867486076	0.0128192817361244	0.0262627232571538	0.0332245054734012	0.0454196274246207	0.0488765123871711	0.052285385058575	0.021509506433647	0.0110908392548492
Sample566	0.0307842032474517	0.0118834195564206	0.0369564103877478	0.0194898325052502	0.0119346411924397	0.0187727296009835	0.00814424012702966	0.00125493008246683	0.0363929723915382	0.0156482098038211	0.0338318905905855	0.00553193669005788	0.0111150950161348	0.0394406597346719	0.0236387850227936	0.013599344363059	0.0152640475336782	0.00153664908057163	0.0190800594170978	0.0206679301336885	0.0186958971469549	0.0203349894995646	0.0169799723403165	0.0558315832607693	0.00952722429954413	0.0105772678379347	0.00542949341801977	0.0149567177175639	0.0227424063924602	0.00494288787583875	0.0467397428673872	0.0161348153460022	0.0459714183271014	0.0506581980228449	0.0141115607232495	0.0142908364493162	0.0144701121753829	0.0100650514777442	0.0105772678379347	0.0108077652000205	0.02817189981048	0.00937355939148696	0.0171592480663832	0.0316293602417661	0.015981150437945	0.050811862930902	0.0454079803308918	0.0126517440967064
Sample567	0.046390214797136	0.0232323985680191	0.0115602625298329	0.051424522673031	0.00484785202863962	0.0054445107398568	0.0353893198090692	0.0352401551312649	0.0202118138424821	0.0129400357995227	0.0352028639618138	0.00749552505966587	0.00499701670644391	0.0352028639618138	0.0101804892601432	0.00391557279236277	0.011597553699284	0.00294600238663484	0.0145062649164678	0.0263275656324582	0.0167810262529833	0.00708532219570406	0.0261038186157518	0.0178624701670644	0.0137977326968974	0.0197270286396181	0.0224865751789976	0.0276700477326969	0.0177878878281623	0.0245002983293556	0.0399761336515513	0.00499701670644391	0.03125	0.030727923627685	0.00622762529832936	0.00436306682577566	0.017153937947494	0.0281548329355609	0.0266631861575179	0.0374030429594272	0.0173776849642005	0.0129400357995227	0.0221509546539379	0.028751491646778	0.0272971360381862	0.0406473747016706	0.0241273866348449	0.00693615751789976
Sample568	0.0315093306373478	0.00751927208391255	0.0137116138000758	0.053645899153292	0.0204094527991912	0.0399553477400059	0.0104680062344665	0.0165550360166814	0.0069716500273811	0.0156914781583049	0.0152281056489321	0.0133746156114411	0.00867770335734445	0.0294241543451704	0.0170184085260542	0.0119213109229538	0.00385441678250979	0.0231054383082691	0.0324150132693037	0.0117949366022158	0.0231265006950588	0.016323349761995	0.01920889675218	0.0378701714478285	0.00604490500863558	0.00754033447070222	0.00918320064029656	0.040460845022958	0.00520240953704874	0.0339736298917393	0.0347740005897468	0.0204305151859809	0.00238004970723282	0.0194827077804457	0.0258856733645057	0.0133746156114411	0.00789839504612663	0.0280340368170521	0.0236741227515902	0.0353848098066473	0.0407767808248031	0.00652933990479801	0.0150806689414044	0.0175870929693753	0.0627869750200093	0.0496651080500442	0.0118791861493744	0.00219048822612578
Sample569	0.00944155626362569	0.0246017105483817	0.0113868857957404	0.0544189166526916	0.0246184806305551	0.0442394767734362	0.0110514841522723	0.0345295991950361	0.0143216501760859	0.0106825423444575	0.012829112862653	0.0285426798591313	0.0191514338420258	0.00430991111856448	0.00872044273016938	0.00803286936105987	0.0114371960422606	0.0181955391581419	0.0349656213315445	0.0276706355861144	0.0122924702331041	0.0255576052322656	0.0161160489686399	0.0253395941640114	0.011537816535301	0.00152607747777964	0.012661412040919	0.0128458829448264	0.0217340264967298	0.0277880261613282	0.0166023813516686	0.0100620493040416	0.0570853597182626	0.0382860976018782	0.00233104142210297	0.0117725976857287	0.00815025993627369	0.0305047794734194	0.0127117222874392	0.0417071943652524	0.00177762871038068	0.0323830286768405	0.0173570350494717	0.036944491028006	0.037028341438873	0.00959248700318632	0.0409357705852759	0.0142210296830454
Sample570	0.0478464303846101	0.0381591404931462	0.0234772705443269	NA	0.00636671743574967	0.0181670988899409	0.0130215837209621	0.0204311255642915	0.0237105338986539	0.00588646935331165	0.00808188915874257	0.0133234539442089	0.0160951714485654	0.0321217360282111	0.0165479767834356	0.00994799599335885	0.0307495986498168	0.0228872514716173	0.0281974231260034	0.00461038159140493	0.0280602093881639	0.0186336255985949	0.0149700187982821	0.0484638922048876	0.00248356865489373	0.0114436257358087	0.0187433965888665	0.0152993317690967	0.00856213724118059	0.0198685492391498	0.0695810864583762	0.0135841600461038	0.0209662591418653	0.0438260678659147	0.0186336255985949	0.0424813732350883	0.0140644081285418	NA	0.0148602478080105	NA	0.0107987211679633	0.0437986251183468	0.00670975178034825	0.0266469078884178	0.0135841600461038	0.0490401899038132	0.0291030337957436	0.0161637783174851
Sample571	0.0215785134449518	0.0234811009639777	0.0295852359208524	0.0219273211567732	0.0137461948249619	0.057378868594622	0.00566019786910198	0.0188356164383562	0.00830796549974632	0.00686516996448503	0.0180587265347539	0.0158866057838661	0.0233701166920345	0.0355466768138001	0.0110825722983257	0.0219748858447489	0.014412100456621	0.0110825722983257	0.0206430745814307	0.0386859462201928	0.0173452562151192	0.0111935565702689	0.00713470319634703	0.0148401826484018	0.0205162354134957	0.00420154743784881	0.00840309487569761	0.0397799340436327	0.00887874175545408	0.0145706494165398	0.0286497970573313	0.0452181633688483	0.0447425164890918	0.0231481481481481	0.0132705479452055	0.0457572298325723	0.0108606037544394	0.0115740740740741	0.0169805936073059	0.0129534500253678	0.0246226534753932	0.0189624556062912	0.0328830542871639	0.0221175799086758	0.0292839928970066	0.00583460172501268	0.0313609842719432	0.0168061897513952
Sample572	0.0070536650462301	0.0278333809932323	0.0187780001906396	0.053665046230102	0.0224954723095987	0.0307882947288152	0.0250691068534935	0.0244018682680393	0.0304070155371271	0.0146792488799924	0.0157277666571347	0.0124868935277857	0.0186826803927176	0.026689543418168	0.00695834524830807	0.0108664569631112	0.016871604232199	0.0143932894862263	0.0151558478696025	0.0057191878753217	0.0210656753407683	0.016680964636355	0.0393670765417977	0.0442283862358212	0.0171575636259651	0.00762558383376227	0.0057191878753217	0.0104851777714231	0.00438471070441331	0.0127728529215518	0.0293584977599847	0.00581450767324373	0.00924602039843675	0.0453722238108855	0.00829282241921647	0.0113430559527214	0.0229720712992088	0.030311695739205	0.0212563149366123	0.0394623963397198	0.0358402440186827	0.0373653607854351	0.0163950052425889	0.0520446096654275	0.0117243351444095	0.00867410161090459	0.0240205890763512	0.0122962539319417
Sample573	0.00306184935701163	0.0156919779546846	0.00543478260869565	0.025260257195346	0.0251837109614207	0.0278628291488059	0.00665952235150031	0.00535823637477036	0.0332210655235762	0.00681261481935089	0.0371249234537661	0.031307409675444	0.0114819350887936	0.04210042865891	0.0127832210655236	0.0238824249846908	0.00398040416411513	0.00474586650336803	0.0541947336191059	0.0219687691365585	0.00887936313533374	0.0194427434170239	0.0374311083894672	0.053429271279853	0.0118646662584201	0.0250306184935701	0.00995101041028781	0.0362063686466626	0.0198254745866503	0.0134721371708512	0.0193661971830986	0.011328842620943	0.0560318432333129	0.0225045927740355	0.0176056338028169	0.0221984078383344	0.0104868340477648	0.0163808940600122	0.0103337415799143	0.0183710961420698	0.00574096754439682	0.019213104715248	0.0245713410900184	0.0218156766687079	0.0404164115125536	0.024724433557869	0.0106399265156154	0.0146203306797306
Sample574	0.0114950409068056	0.0208876091229032	0.0339823575117693	0.0343137254901961	0.0237785090726267	0.0582293523469994	0.0251268339503634	0.0442547648430001	0.0130376159787924	0.000959824489236254	0.00795283148224325	0.00843274372686137	0.00987248046071575	0.024978289684172	0.0143402349284702	0.0107637460578637	0.0239042003747886	0.0228415375474199	0.0339709310297546	0.014751588281	0.0053475935828877	0.016088486676722	0.044220485396956	0.010386672151378	0.0148087206910736	0.0256524521230404	0.0184080625257096	0.0307829425476484	0.0153571918277801	0.00259381141734083	0.0253325106266283	0.0140431463960876	0.0105580693815988	0.028211984094337	0.00418209241738654	0.0402440696558344	0.0256981580510992	0.0186708716120481	0.0245669363316422	0.0217217423099776	0.0151400886695004	0.0362676539147127	0.0290689702454408	0.0179624297271356	0.0388271858860094	0.012409159467983	0.00246812011517894	0.0131061748708808
Sample575	0.0219530658591976	0.036876824916189	0.00335243862874446	0.0392559749107819	0.033091813561155	0.0317940953822861	0.00919217043365416	0.0312533794744241	0.00389315453660647	0.0112468908835298	0.035254677192603	0.0147074726938467	0.0222774954039148	0.00919217043365416	0.00994917270466097	0.00930031361522656	0.00410944089975127	0.0101654590678058	0.0109224613388126	0.032010381745431	0.00529901589704769	0.00854331134421975	0.0337406726505894	0.0361198226451822	0.0156807613279983	0.0117876067913918	0.0207634908619012	0.0400129771817887	0.00702930680220612	0.0117876067913918	0.0684546339353304	0.0128690386071158	0.0412025521790851	0.0148156158754191	0.0294149453876933	0.0154644749648535	0.0153563317832811	0.020439061317184	0.0060560181680545	0.0296312317508381	0.0129771817886882	0.00800259543635774	0.0128690386071158	0.00702930680220612	0.0433654158105331	0.0282253703903969	0.0422839839948091	0.020979777225046
Sample576	0.0166524338172502	0.0307429547395389	0.00405636208368915	0.0470751494449189	0.0130230572160547	0.00298889837745517	0.0341588385994876	0.0407771135781383	0.0231639624252775	0.0104611443210931	0.0219897523484202	0.0171861656703672	0.0230572160546541	0.0143040136635354	0.0108881298035867	0.00362937660119556	0.00672502134927412	0.0128095644748079	0.0577497865072588	0.0351195559350982	0.017399658411614	0.0175064047822374	0.00683176771989752	0.034799316823228	0.00683176771989752	0.0285012809564475	0.0154782237403928	0.0144107600341588	0.0089666951323655	0.0154782237403928	0.0307429547395389	0.0212425277540564	0.0551878736122972	0.00523057216054654	0.0258326216908625	0.0293552519214347	0.00256191289496157	0.0310631938514091	0.0101409052092229	0.0384286934244236	0.0192143467122118	0.0283945345858241	0.0165456874466268	0.0201750640478224	0.00843296327924851	0.0410973526900085	0.0160119555935098	0.00757899231426132
Sample577	0.023354022332096	0.0384574923731233	0.0336784839422311	0.0376459626395756	0.0288543905261418	0.0449497302415052	0.00981349844456801	0.0236846455568747	0.00757427751311222	0.0174178326144783	0.016350821298147	0.0204836116078809	0.00344148720337837	0.0223771809861589	0.0147277618310515	0.0128642491095715	0.00314092063539772	0.0102192633113419	0.0453554951082791	0.00704828601914609	0.0204084699658857	0.0138260621271096	0.0330773508062698	0.0259539231451286	0.00664252115237222	0.0215656512526112	0.0100689800273516	0.00232939090184999	0.0103244616101351	0.0030808073218016	0.0544476337896936	0.0227228325393367	0.0311236681143956	0.0101441216693467	0.00622172795719932	0.0303121383808479	0.0072887392735306	0.0206639515486692	0.0241054387520476	0.028493710644565	0.0200327617559099	0.0393141070918682	0.00521482995446416	0.0376609909679746	0.0331224357914669	0.0303121383808479	0.0120527193760238	0.0180490224072376
Sample578	0.0566417100981507	0.00597899415328448	0.00156088785417604	0.019841794756475	0.027857879838091	0.0170639434905685	0.0201328077462367	0.0136776105187968	0.00785735072356412	0.0159792587105479	0.0291012989761634	0.0296304135030027	0.0175666022910659	0.00534405672107728	0.0216143284213868	0.0141802693192942	0.00891557977724278	0.0155824228154184	0.0344453556972407	0.026217624804889	0.0257414217307336	0.0153443212783407	0.0417471361676235	0.00209000238101537	0.024656736950713	0.0264028148892828	0.0107410248948385	0.0125929257387762	0.00219582528638324	0.00658747585914971	0.0179105267335115	0.027804968385407	0.0226990132014074	0.0380433344797481	0.0149474853832112	0.0350802931294479	0.0207412894521019	0.00888912405090082	0.0120638112119368	0.0117463424958332	0.00322759861371994	0.0509272732082859	0.0318791502420699	0.0352919389401836	0.0479377761316437	0.0116934310431493	0.0457684065716024	0.00605836133231038
Sample579	0.0315919995687099	0.0197854331769907	0.011537010081406	0.0216184160871206	0.00323467572375869	0.0556903337107122	0.0099735834815893	0.0222114399698097	0.0147177745431021	0.0167124912394199	0.00291120815138282	0.0185993854116125	0.00345032077200927	0.0310528869480835	0.0105126961022158	0.0121300339640951	0.0287347026793897	0.0240983341420023	0.0414038492641113	0.00970402717127608	0.00258774057900695	0.00167124912394199	0.0112135425090301	0.0114291875572807	0.0190306755081136	0.00614588387514152	0.0164429349291067	0.0272790986036983	0.00404334465469837	0.012291767750283	0.0319693784031484	0.0129926141570974	0.0402178014987331	0.0384387298506658	0.00646935144751739	0.0511078764353874	0.0246913580246914	0.014124750660413	0.022157528707747	0.0143403957086635	0.0361205455819721	0.0528869480834546	0.00641544018545474	0.0208636584182436	0.0344492964580301	0.0445846137258073	0.0347188527683433	0.0116448326055313
Sample580	0.045618885580604	0.0105274351339855	0.0086665248830285	0.0201509995746491	0.0119098256061251	0.0490748617609528	0.00871969374734156	0.0172267120374309	0.0343470863462356	0.00685878349638452	0.0362079965971927	0.030146746065504	0.0224904296044236	0.0256805614632071	0.0073904721395151	0.00988940876222884	0.0263185878349638	0.0253615482773288	0.00303062526584432	0.0117503190131859	0.0242450021267546	0.0308911101658869	0.0179710761378137	0.0102615908124202	0.00579540621012335	0.0275414717141642	0.0170672054444917	0.00499787324542748	0.00648660144619311	0.00882603147596767	0.0178647384091876	0.0414185452998724	0.0157911527009783	0.028285835814547	0.0139834113143343	0.0359953211399405	0.02642492556359	0.0155784772437261	0.042003402807316	0.0187686091025096	0.0229157805189281	0.0434921310080817	0.0259995746490855	0.0215865589111017	0.0241386643981285	0.00324330072309655	0.0168545299872395	0.0202041684389621
